Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
236.94373,5.729787,244.8439,231.43286,1000.0,268.26358,64.71888,344.10596,165.07323,1000.0,-3.850480079650879,17.20236587524414,455000,927.1593961715698,,90
269.67618,29.99066,297.58627,228.06378,1000.0,233.54251,61.478237,333.65692,156.70331,1000.0,-1.9513053894042969,18.143617630004883,460000,937.4984707832336,,91
376.98148,48.58242,426.4696,310.96307,1000.0,220.0914,126.110344,369.0144,63.218395,1000.0,-1.1314574480056763,18.9162654876709,465000,947.2688026428223,,92
328.17606,53.600864,381.29828,254.7844,1000.0,344.22772,92.742065,465.1714,226.83188,1000.0,12.742196083068848,26.04051971435547,470000,957.7607038021088,,93
169.74046,59.681946,212.65915,85.34152,1000.0,330.26273,52.13719,393.3268,243.01999,1000.0,-1.0190041065216064,15.326923370361328,475000,967.5069816112518,,94
126.80554,52.833347,192.23785,62.848335,1000.0,214.47266,69.924995,317.65515,101.05917,1000.0,-7.80993127822876,17.495372772216797,480000,978.5076961517334,,95
139.23952,78.69908,204.39914,28.518902,1000.0,103.62356,28.628092,146.79265,57.32651,1000.0,-2.751587390899658,15.033529281616211,485000,987.7505514621735,,96
196.97371,20.484491,221.78546,171.61777,1000.0,71.74124,75.15014,179.60242,-27.793634,1000.0,-4.378251075744629,14.522135734558105,490000,997.4891474246979,,97
329.36792,34.04896,362.66763,282.59592,1000.0,186.375,83.18789,277.45773,55.855713,1000.0,10.878279685974121,14.040488243103027,495000,1006.7786018848419,,98
444.30252,50.958828,489.01163,372.99875,1000.0,367.04935,45.17594,415.5033,289.92795,1000.0,13.714365005493164,11.922502517700195,500000,1018.0265550613403,,99
